id,info
108,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1959, ""wiki_qid"": null, ""artist_bio"": ""British, 1890–1959"", ""begin_date"": 1890, ""nationality"": ""British"", ""display_name"": ""Adrian Allinson"", ""constituent_id"": 121}"
109,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Argentine, born 1929"", ""begin_date"": 1929, ""nationality"": ""Argentine"", ""display_name"": ""Carlos Alonso"", ""constituent_id"": 123}"
110,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1996, ""wiki_qid"": null, ""artist_bio"": ""American, 1914–1996"", ""begin_date"": 1914, ""nationality"": ""American"", ""display_name"": ""Glen Alps"", ""constituent_id"": 124}"
111,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1943"", ""begin_date"": 1943, ""nationality"": ""American"", ""display_name"": ""Henry Altchek"", ""constituent_id"": 126}"
112,"{""ulan"": 500029807, ""gender"": ""Male"", ""end_date"": 1989, ""wiki_qid"": ""Q111018"", ""artist_bio"": ""German, 1926–1989"", ""begin_date"": 1926, ""nationality"": ""German"", ""display_name"": ""Gerhard Altenbourg"", ""constituent_id"": 127}"
113,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1933"", ""begin_date"": 1933, ""nationality"": ""American"", ""display_name"": ""Hobie Alter"", ""constituent_id"": 128}"
114,"{""ulan"": 500028706, ""gender"": ""Male"", ""end_date"": 2003, ""wiki_qid"": null, ""artist_bio"": ""American, 1924–2003"", ""begin_date"": 1924, ""nationality"": ""American"", ""display_name"": ""Harold Altman"", ""constituent_id"": 129}"
115,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Italian, born 1814"", ""begin_date"": 1814, ""nationality"": ""Italian"", ""display_name"": ""Giacchino Altobelli"", ""constituent_id"": 131}"
116,"{""ulan"": 500019079, ""gender"": ""Male"", ""end_date"": 1969, ""wiki_qid"": ""Q4062989"", ""artist_bio"": ""American, 1925–1969"", ""begin_date"": 1925, ""nationality"": ""American"", ""display_name"": ""John Altoon"", ""constituent_id"": 132}"
117,"{""ulan"": 500028115, ""gender"": ""Male"", ""end_date"": 2002, ""wiki_qid"": ""Q712262"", ""artist_bio"": ""Mexican, 1902–2002"", ""begin_date"": 1902, ""nationality"": ""Mexican"", ""display_name"": ""Manuel Álvarez Bravo"", ""constituent_id"": 135}"
118,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Norwegian, born 1953"", ""begin_date"": 1953, ""nationality"": ""Norwegian"", ""display_name"": ""Dag Alveng"", ""constituent_id"": 136}"
119,"{""ulan"": 500006302, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q325200"", ""artist_bio"": ""Italian, born 1939"", ""begin_date"": 1939, ""nationality"": ""Italian"", ""display_name"": ""Getulio Alviani"", ""constituent_id"": 137}"
120,"{""ulan"": 500012380, ""gender"": ""Male"", ""end_date"": 1936, ""wiki_qid"": ""Q576570"", ""artist_bio"": ""French, 1858–1936"", ""begin_date"": 1858, ""nationality"": ""French"", ""display_name"": ""Edmond-François Aman Jean"", ""constituent_id"": 138}"
121,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Japanese"", ""begin_date"": 0, ""nationality"": ""Japanese"", ""display_name"": ""Kunihiro Amano"", ""constituent_id"": 139}"
122,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1933"", ""begin_date"": 1933, ""nationality"": ""American"", ""display_name"": ""Jim Amaral"", ""constituent_id"": 140}"
123,"{""ulan"": 500016432, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q655905"", ""artist_bio"": ""Argentine, born 1943"", ""begin_date"": 1943, ""nationality"": ""Argentine"", ""display_name"": ""Emilio Ambasz"", ""constituent_id"": 141}"
124,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Nationality unknown"", ""begin_date"": 0, ""nationality"": ""Nationality unknown"", ""display_name"": ""M. Ameen"", ""constituent_id"": 142}"
125,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 2011, ""wiki_qid"": null, ""artist_bio"": ""American, 1918–2011"", ""begin_date"": 1918, ""nationality"": ""American"", ""display_name"": ""Irving Amen"", ""constituent_id"": 143}"
126,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1936"", ""begin_date"": 1936, ""nationality"": ""Dutch"", ""display_name"": ""Woody van Amen"", ""constituent_id"": 144}"
127,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1948"", ""begin_date"": 1948, ""nationality"": ""American"", ""display_name"": ""Gregory Amenoff"", ""constituent_id"": 145}"
128,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 2006, ""wiki_qid"": null, ""artist_bio"": ""Chilean, 1925–2006"", ""begin_date"": 1925, ""nationality"": ""Chilean"", ""display_name"": ""Florencia de Amesti"", ""constituent_id"": 148}"
129,"{""ulan"": 500005153, ""gender"": ""Male"", ""end_date"": 1961, ""wiki_qid"": ""Q566797"", ""artist_bio"": ""Swiss, 1868–1961"", ""begin_date"": 1868, ""nationality"": ""Swiss"", ""display_name"": ""Cuno Amiet"", ""constituent_id"": 149}"
130,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1998, ""wiki_qid"": null, ""artist_bio"": ""Costa Rican, 1907–1998"", ""begin_date"": 1907, ""nationality"": ""Costa Rican"", ""display_name"": ""Francisco Amighetti Ruiz"", ""constituent_id"": 150}"
131,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""Ralph Ammirati"", ""constituent_id"": 152}"
132,"{""ulan"": 500124746, ""gender"": ""Female"", ""end_date"": 2020, ""wiki_qid"": ""Q5372719"", ""artist_bio"": ""American, 1937–2020"", ""begin_date"": 1937, ""nationality"": ""American"", ""display_name"": ""Emma Amos"", ""constituent_id"": 153}"
133,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1980, ""wiki_qid"": null, ""artist_bio"": ""Chilean, born Lvov, 1907–1980"", ""begin_date"": 1907, ""nationality"": ""Chilean"", ""display_name"": ""Mauricio Amster Cats"", ""constituent_id"": 154}"
134,"{""ulan"": 500056778, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q15459073"", ""artist_bio"": ""American, born 1933"", ""begin_date"": 1933, ""nationality"": ""American"", ""display_name"": ""William Anastasi"", ""constituent_id"": 155}"
135,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1932"", ""begin_date"": 1932, ""nationality"": ""American"", ""display_name"": ""Stephen Ancona"", ""constituent_id"": 157}"
136,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Czech, born 1936"", ""begin_date"": 1936, ""nationality"": ""Czech"", ""display_name"": ""Jiþi Anderle"", ""constituent_id"": 158}"
137,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1982, ""wiki_qid"": null, ""artist_bio"": ""Danish, 1919–1982"", ""begin_date"": 1919, ""nationality"": ""Danish"", ""display_name"": ""Gunnar Aagaard Andersen"", ""constituent_id"": 159}"
138,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Danish, born 1953"", ""begin_date"": 1953, ""nationality"": ""Danish"", ""display_name"": ""Karin Schou Andersen"", ""constituent_id"": 160}"
139,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1971, ""wiki_qid"": null, ""artist_bio"": ""American, 1891–1971"", ""begin_date"": 1891, ""nationality"": ""American"", ""display_name"": ""Clarence William Anderson"", ""constituent_id"": 161}"
140,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1989, ""wiki_qid"": ""Q1036742"", ""artist_bio"": ""American, 1903–1989"", ""begin_date"": 1903, ""nationality"": ""American"", ""display_name"": ""Carl Anderson"", ""constituent_id"": 162}"
141,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1948"", ""begin_date"": 1948, ""nationality"": ""American"", ""display_name"": ""Dennis Anderson"", ""constituent_id"": 163}"
142,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1982, ""wiki_qid"": null, ""artist_bio"": ""American, 1921–1982"", ""begin_date"": 1921, ""nationality"": ""American"", ""display_name"": ""Jeremy Anderson"", ""constituent_id"": 164}"
143,"{""ulan"": 500001454, ""gender"": ""Male"", ""end_date"": 1877, ""wiki_qid"": ""Q3160907"", ""artist_bio"": ""British, 1813–1877"", ""begin_date"": 1813, ""nationality"": ""British"", ""display_name"": ""James Anderson"", ""constituent_id"": 165}"
144,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1938"", ""begin_date"": 1938, ""nationality"": ""American"", ""display_name"": ""Jerry Anderson"", ""constituent_id"": 166}"
145,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1928"", ""begin_date"": 1928, ""nationality"": ""British"", ""display_name"": ""John Anderson"", ""constituent_id"": 167}"
146,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1933"", ""begin_date"": 1933, ""nationality"": ""American"", ""display_name"": ""Neil Anderson"", ""constituent_id"": 168}"
147,"{""ulan"": 500065743, ""gender"": ""Male"", ""end_date"": 1956, ""wiki_qid"": ""Q7152029"", ""artist_bio"": ""American, 1880–1956"", ""begin_date"": 1880, ""nationality"": ""American"", ""display_name"": ""Paul L. Anderson"", ""constituent_id"": 169}"
148,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Swedish, born 1957"", ""begin_date"": 1957, ""nationality"": ""Swedish"", ""display_name"": ""Monika Andersson"", ""constituent_id"": 170}"
149,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1955"", ""begin_date"": 1955, ""nationality"": ""American"", ""display_name"": ""Joe Andoe"", ""constituent_id"": 172}"
150,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1996, ""wiki_qid"": null, ""artist_bio"": ""Brazilian, 1926–1996"", ""begin_date"": 1926, ""nationality"": ""Brazilian"", ""display_name"": ""Farnese de Andrade-Neto"", ""constituent_id"": 173}"
151,"{""ulan"": 500011651, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q315348"", ""artist_bio"": ""American, born 1935"", ""begin_date"": 1935, ""nationality"": ""American"", ""display_name"": ""Carl Andre"", ""constituent_id"": 174}"
152,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Dutch, born 1942"", ""begin_date"": 1942, ""nationality"": ""Dutch"", ""display_name"": ""Pat Andrea"", ""constituent_id"": 175}"
153,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""French"", ""begin_date"": 0, ""nationality"": ""French"", ""display_name"": ""A. Andreas"", ""constituent_id"": 176}"
154,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Danish, born 1923"", ""begin_date"": 1923, ""nationality"": ""Danish"", ""display_name"": ""Henning Andreasen"", ""constituent_id"": 177}"
155,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1999, ""wiki_qid"": null, ""artist_bio"": ""American, 1902–1999"", ""begin_date"": 1902, ""nationality"": ""American"", ""display_name"": ""Laura Andreson"", ""constituent_id"": 178}"
156,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1976, ""wiki_qid"": null, ""artist_bio"": ""Spanish, 1888–1976"", ""begin_date"": 1888, ""nationality"": ""Spanish"", ""display_name"": ""Mariano Andreù"", ""constituent_id"": 179}"
157,"{""ulan"": 500111179, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": ""Q4889934"", ""artist_bio"": ""American, 1930–2006"", ""begin_date"": 1930, ""nationality"": ""American"", ""display_name"": ""Benny Andrews"", ""constituent_id"": 180}"
158,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1953, ""wiki_qid"": ""Q530883"", ""artist_bio"": ""Dutch, 1914–1953"", ""begin_date"": 1914, ""nationality"": ""Dutch"", ""display_name"": ""Emmy Andriesse"", ""constituent_id"": 181}"
159,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""Brazilian, born Switzerland 1931"", ""begin_date"": 1931, ""nationality"": ""American"", ""display_name"": ""Claudia Andujar"", ""constituent_id"": 182}"
160,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1984, ""wiki_qid"": ""Q5994858"", ""artist_bio"": ""Spanish, 1896–1984"", ""begin_date"": 1895, ""nationality"": ""Spanish"", ""display_name"": ""Manuel Angeles Ortiz"", ""constituent_id"": 183}"
161,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1879, ""wiki_qid"": null, ""artist_bio"": ""Austrian, 1827–1879"", ""begin_date"": 1827, ""nationality"": ""Austrian"", ""display_name"": ""Ludwig Angerer"", ""constituent_id"": 184}"
162,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British"", ""begin_date"": 0, ""nationality"": ""British"", ""display_name"": ""Bruce Angrave"", ""constituent_id"": 185}"
163,"{""ulan"": 500061635, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": ""Q325503"", ""artist_bio"": ""Mexican, 1915–2006"", ""begin_date"": 1915, ""nationality"": ""Mexican"", ""display_name"": ""Raúl Anguiano"", ""constituent_id"": 186}"
164,"{""ulan"": null, ""gender"": ""Female"", ""end_date"": 1996, ""wiki_qid"": null, ""artist_bio"": ""American, 1896–1996"", ""begin_date"": 1896, ""nationality"": ""American"", ""display_name"": ""Sibyl Anikeef"", ""constituent_id"": 188}"
165,"{""ulan"": 500016620, ""gender"": ""Male"", ""end_date"": 1946, ""wiki_qid"": ""Q2138560"", ""artist_bio"": ""British, 1864–1946"", ""begin_date"": 1864, ""nationality"": ""British"", ""display_name"": ""James Craig Annan"", ""constituent_id"": 189}"
166,"{""ulan"": 500010588, ""gender"": ""Male"", ""end_date"": 1887, ""wiki_qid"": ""Q1926294"", ""artist_bio"": ""British, 1829–1887"", ""begin_date"": 1829, ""nationality"": ""British"", ""display_name"": ""Thomas Annan"", ""constituent_id"": 190}"
167,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""British, born 1936"", ""begin_date"": 1936, ""nationality"": ""British"", ""display_name"": ""David Annesley"", ""constituent_id"": 193}"
168,"{""ulan"": 500010821, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": ""Q446519"", ""artist_bio"": ""German, born 1936"", ""begin_date"": 1936, ""nationality"": ""German"", ""display_name"": ""Horst Antes"", ""constituent_id"": 194}"
169,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1934"", ""begin_date"": 1934, ""nationality"": ""American"", ""display_name"": ""William Anthony"", ""constituent_id"": 195}"
170,"{""ulan"": 500091275, ""gender"": ""Male"", ""end_date"": 2013, ""wiki_qid"": ""Q15429571"", ""artist_bio"": ""American, 1926–2013"", ""begin_date"": 1926, ""nationality"": ""American"", ""display_name"": ""Stephen Antonakos"", ""constituent_id"": 196}"
171,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1922"", ""begin_date"": 1922, ""nationality"": ""American"", ""display_name"": ""Garo Antreasian"", ""constituent_id"": 198}"
172,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1993, ""wiki_qid"": null, ""artist_bio"": ""Chilean, 1918–1993"", ""begin_date"": 1918, ""nationality"": ""Chilean"", ""display_name"": ""Nemesio Antúnez"", ""constituent_id"": 199}"
173,"{""ulan"": 500025580, ""gender"": ""Male"", ""end_date"": 2020, ""wiki_qid"": ""Q558505"", ""artist_bio"": ""American, 1930-2020"", ""begin_date"": 1930, ""nationality"": ""American"", ""display_name"": ""Richard Anuszkiewicz"", ""constituent_id"": 200}"
174,"{""ulan"": null, ""gender"": null, ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Aoki Toshio"", ""constituent_id"": 201}"
175,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American, born 1948"", ""begin_date"": 1948, ""nationality"": ""American"", ""display_name"": ""Carl Apfelschnitt"", ""constituent_id"": 202}"
8506,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": null, ""begin_date"": 0, ""nationality"": null, ""display_name"": ""Poul Jeppesen, Denmark"", ""constituent_id"": 11166}"
176,"{""ulan"": 500030857, ""gender"": ""Male"", ""end_date"": 2006, ""wiki_qid"": ""Q152793"", ""artist_bio"": ""Dutch, 1921–2006"", ""begin_date"": 1921, ""nationality"": ""Dutch"", ""display_name"": ""Karel Appel"", ""constituent_id"": 203}"
177,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 0, ""wiki_qid"": null, ""artist_bio"": ""American"", ""begin_date"": 0, ""nationality"": ""American"", ""display_name"": ""Leon Appelbaum"", ""constituent_id"": 204}"
178,"{""ulan"": 500091955, ""gender"": ""Female"", ""end_date"": 0, ""wiki_qid"": ""Q1488149"", ""artist_bio"": ""American, born 1929"", ""begin_date"": 1929, ""nationality"": ""American"", ""display_name"": ""Ida Applebroog"", ""constituent_id"": 205}"
179,"{""ulan"": 500123705, ""gender"": ""Male"", ""end_date"": 2010, ""wiki_qid"": ""Q478264"", ""artist_bio"": ""American, born Japan. 1936–2010"", ""begin_date"": 1936, ""nationality"": ""American"", ""display_name"": ""Shusaku Arakawa"", ""constituent_id"": 207}"
180,"{""ulan"": 500012758, ""gender"": ""Female"", ""end_date"": 1971, ""wiki_qid"": ""Q234608"", ""artist_bio"": ""American, 1923–1971"", ""begin_date"": 1923, ""nationality"": ""American"", ""display_name"": ""Diane Arbus"", ""constituent_id"": 208}"
181,"{""ulan"": 500022523, ""gender"": ""Male"", ""end_date"": 1964, ""wiki_qid"": ""Q157578"", ""artist_bio"": ""American, born Ukraine. 1887–1964"", ""begin_date"": 1887, ""nationality"": ""American"", ""display_name"": ""Aleksandr Archipenko"", ""constituent_id"": 209}"
182,"{""ulan"": 500030956, ""gender"": ""Male"", ""end_date"": 1992, ""wiki_qid"": ""Q631835"", ""artist_bio"": ""Israeli, born Poland. 1896–1992"", ""begin_date"": 1896, ""nationality"": ""Israeli"", ""display_name"": ""Mordecai Ardon"", ""constituent_id"": 211}"
183,"{""ulan"": null, ""gender"": ""Male"", ""end_date"": 1985, ""wiki_qid"": null, ""artist_bio"": ""Mexican, 1909–1985"", ""begin_date"": 1909, ""nationality"": ""Mexican"", ""display_name"": ""Luis Arenal"", ""constituent_id"": 212}"
